player_id,team,team_code,name,club,position,age,overall,international_reputation,career_years,caps,debut_age,skill_pace,skill_shooting,skill_passing,skill_dribbling,skill_defending,skill_physical,market_value_eur,followers,engagement_rate,longevity,skill_index,log_followers,social_score,pos_DF,pos_FW,pos_GK,pos_MF,role
226,Morocco,MAR,Z. Labyad,Ajax,MF,28,75.0,1,9,45,19,72.0,75.0,76.0,78.0,36.0,54.0,5500000.0,100000,0.04,-0.2021317723169015,69.35000000000001,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
227,Morocco,MAR,Anuar,Real Valladolid CF,MF,26,75.0,1,7,35,19,74.0,62.0,69.0,72.0,73.0,72.0,7500000.0,100000,0.04,-0.5898331920129429,69.30000000000001,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
228,Morocco,MAR,A. Harit,Olympique de Marseille,MF,24,75.0,2,5,40,19,79.0,64.0,69.0,81.0,45.0,47.0,9000000.0,707946,0.0349,-0.7899024231631924,67.05000000000001,5.850000132271096,0.31416206998461993,0,0,0,1,Box-to-box midfielder
229,Morocco,MAR,K. El Ahmadi,Al Ittihad,MF,36,74.0,2,17,136,19,57.0,58.0,67.0,67.0,72.0,76.0,825000.0,660693,0.0351,1.9866233475229569,64.64999999999999,5.819999705510486,0.2809212882248605,0,0,0,1,Experienced elder
230,Morocco,MAR,Y. Belhanda,Adana Demirspor,MF,31,74.0,2,12,96,19,72.0,71.0,77.0,78.0,59.0,69.0,3500000.0,660693,0.0351,0.8297376097370613,72.35000000000001,5.819999705510486,0.2809212882248605,0,0,0,1,Box-to-box midfielder
231,Morocco,MAR,S. Boufal,Angers SCO,MF,27,74.0,2,8,64,19,79.0,66.0,72.0,79.0,27.0,50.0,4500000.0,660693,0.0351,-0.09577098049165514,66.25,5.819999705510486,0.2809212882248605,0,0,0,1,Box-to-box midfielder
232,Morocco,MAR,A. Masina,Watford,DF,27,74.0,1,8,40,19,62.0,42.0,66.0,68.0,72.0,73.0,4400000.0,93325,0.0402,-0.3959824821649222,61.10000000000001,4.969997998598342,-0.6695685672149152,1,0,0,0,Defensive rock
233,Morocco,MAR,O. El Kaddouri,PAOK,MF,30,73.0,1,11,55,19,71.0,69.0,74.0,74.0,58.0,70.0,2900000.0,87096,0.0404,0.18556964737913995,70.3,4.939998209912162,-0.703181250055731,0,0,0,1,Box-to-box midfielder
234,Haiti,HAI,C. Arcus,AJ Auxerre,DF,25,70.0,1,6,30,19,73.0,42.0,63.0,64.0,67.0,73.0,2200000.0,70795,0.0409,-0.7836839018609636,60.849999999999994,4.850002586092461,-0.8046345427062629,1,0,0,0,Squad depth
235,Haiti,HAI,F. Pierrot,En Avant de Guingamp,FW,26,67.0,1,7,35,19,64.0,69.0,50.0,58.0,27.0,79.0,1300000.0,57544,0.0414,-0.5898331920129429,59.050000000000004,4.7600000472927295,-0.9061959521005242,0,1,0,0,Squad depth
236,Haiti,HAI,D. Etienne Jr.,Columbus Crew,MF,24,66.0,1,5,25,19,79.0,58.0,59.0,69.0,39.0,63.0,1200000.0,53703,0.0416,-0.9775346117089844,62.150000000000006,4.729998547283423,-0.9398973801105885,0,0,0,1,Squad depth
237,Haiti,HAI,J. Placide,SC Bastia,GK,33,66.0,1,14,70,19,66.0,66.0,66.0,66.0,66.0,66.0,275000.0,53703,0.0416,0.7671217769232022,66.0,4.729998547283423,-0.9398973801105885,0,0,1,0,Experienced elder
238,Haiti,HAI,D. Nazon,US Quevilly Rouen Métropole,FW,27,66.0,1,8,40,19,75.0,65.0,47.0,66.0,24.0,63.0,1000000.0,53703,0.0416,-0.3959824821649222,58.8,4.729998547283423,-0.9398973801105885,0,1,0,0,Squad depth
239,Haiti,HAI,L. Pierre,USL Dunkerque,MF,23,64.0,1,4,20,19,68.0,53.0,59.0,64.0,61.0,69.0,1100000.0,46774,0.042,-1.1713853215570051,61.05,4.670004511316369,-1.0073298927237118,0,0,0,1,Squad depth
240,Haiti,HAI,S. Lambèse,US Quevilly Rouen Métropole,DF,25,63.0,1,6,30,19,77.0,34.0,52.0,58.0,58.0,59.0,625000.0,43652,0.0422,-0.7836839018609636,53.74999999999999,4.640004146531061,-1.0410700492113285,1,0,0,0,Squad depth
241,Haiti,HAI,B. Alceus,Gaz Metan Mediaş,MF,25,63.0,1,6,30,19,67.0,45.0,58.0,63.0,59.0,67.0,600000.0,43652,0.0422,-0.7836839018609636,58.1,4.640004146531061,-1.0410700492113285,0,0,0,1,Squad depth
242,Haiti,HAI,M. Cantave,AFC Chindia Târgoviște,MF,24,59.0,1,5,25,19,75.0,52.0,53.0,57.0,39.0,58.0,350000.0,33113,0.0429,-0.9775346117089844,55.95,4.519998529118848,-1.176671763921982,0,0,0,1,Squad depth
243,Haiti,HAI,J. van der Meer,SC Cambuur,DF,19,57.0,1,1,5,18,58.0,22.0,28.0,37.0,61.0,58.0,375000.0,28840,0.0432,-1.7529374511010671,39.10000000000001,4.459995256047391,-1.244791294651354,1,0,0,0,Rising youngster
244,Scotland,SCO,A. Robertson,Liverpool,DF,27,87.0,3,8,88,19,84.0,61.0,81.0,81.0,82.0,76.0,83500000.0,11481536,0.0276,0.20444052118161193,76.05,7.059999991868703,1.6497479454879054,1,0,0,0,Ball-playing defender
245,Scotland,SCO,K. Tierney,Arsenal,DF,24,80.0,2,5,40,19,84.0,60.0,75.0,77.0,75.0,79.0,31000000.0,1000000,0.034,-0.7899024231631924,73.4,6.0,0.48083055591368834,1,0,0,0,Ball-playing defender
246,Scotland,SCO,S. McTominay,Manchester United,MF,24,80.0,2,5,40,19,66.0,75.0,75.0,75.0,78.0,84.0,27500000.0,1000000,0.034,-0.7899024231631924,74.85000000000001,6.0,0.48083055591368834,0,0,0,1,Defensive midfielder
247,Scotland,SCO,J. McGinn,Aston Villa,MF,26,78.0,2,7,56,19,70.0,73.0,75.0,78.0,71.0,80.0,16500000.0,870964,0.0344,-0.32714812804883425,74.45,5.940000204462932,0.4144636698092042,0,0,0,1,Box-to-box midfielder
248,Scotland,SCO,A. McGregor,Rangers FC,GK,39,77.0,2,20,160,19,77.0,77.0,77.0,77.0,77.0,77.0,1200000.0,812831,0.0345,2.680754790194494,77.0,5.910000258512931,0.3806027515146257,0,0,1,0,Experienced elder
249,Scotland,SCO,S. Armstrong,Southampton,MF,29,77.0,1,10,50,19,73.0,77.0,75.0,76.0,65.0,72.0,10500000.0,114815,0.0396,-0.008281062468880745,74.10000000000001,5.059998630149691,-0.5688091437607701,0,0,0,1,Box-to-box midfielder
250,Scotland,SCO,C. Adams,Southampton,FW,24,76.0,1,5,25,19,84.0,77.0,62.0,74.0,40.0,77.0,11500000.0,107152,0.0398,-0.9775346117089844,70.75,5.0300002815921045,-0.602380116399477,0,1,0,0,Forward
251,Scotland,SCO,J. McArthur,Crystal Palace,MF,33,75.0,1,14,70,19,53.0,66.0,72.0,74.0,75.0,73.0,3500000.0,100000,0.04,0.7671217769232022,68.45,5.0,-0.635966672692477,0,0,0,1,Experienced elder
252,Scotland,SCO,J. Russell,Sporting Kansas City,FW,31,75.0,1,12,60,19,77.0,73.0,70.0,77.0,50.0,79.0,4700000.0,100000,0.04,0.3794203572271607,72.1,5.0,-0.635966672692477,0,1,0,0,Forward
253,Scotland,SCO,J. Fleck,Sheffield United,MF,29,75.0,1,10,50,19,70.0,72.0,75.0,76.0,69.0,75.0,5500000.0,100000,0.04,-0.008281062468880745,73.10000000000001,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
254,Scotland,SCO,R. Jack,Rangers FC,MF,29,75.0,1,10,50,19,61.0,67.0,71.0,75.0,73.0,79.0,5500000.0,100000,0.04,-0.008281062468880745,70.30000000000001,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
255,Scotland,SCO,L. Cooper,Leeds United,DF,29,75.0,1,10,50,19,50.0,35.0,56.0,58.0,76.0,78.0,4700000.0,100000,0.04,-0.008281062468880745,54.45,5.0,-0.635966672692477,1,0,0,0,Defensive rock
256,Scotland,SCO,T. Cairney,Fulham,MF,30,75.0,1,11,55,19,63.0,72.0,77.0,77.0,62.0,65.0,5500000.0,100000,0.04,0.18556964737913995,70.95,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
257,Scotland,SCO,G. Hanley,Norwich City,DF,29,75.0,1,10,50,19,52.0,32.0,45.0,51.0,76.0,74.0,4700000.0,100000,0.04,-0.008281062468880745,50.0,5.0,-0.635966672692477,1,0,0,0,Defensive rock
258,Scotland,SCO,J. Forrest,Celtic,MF,29,75.0,1,10,50,19,85.0,71.0,69.0,79.0,52.0,60.0,5500000.0,100000,0.04,-0.008281062468880745,71.3,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
259,Scotland,SCO,R. Fraser,Newcastle United,MF,27,75.0,1,8,40,19,84.0,71.0,70.0,78.0,46.0,55.0,6000000.0,100000,0.04,-0.3959824821649222,70.05,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
260,Scotland,SCO,R. Gauld,Vancouver Whitecaps FC,MF,25,75.0,1,6,30,19,80.0,65.0,75.0,80.0,46.0,50.0,8500000.0,100000,0.04,-0.7836839018609636,68.85,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
261,Scotland,SCO,C. McGregor,Celtic,MF,28,75.0,1,9,45,19,80.0,70.0,73.0,77.0,70.0,76.0,5500000.0,100000,0.04,-0.2021317723169015,74.1,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
262,Scotland,SCO,D. Turnbull,Celtic,MF,21,75.0,1,2,10,19,71.0,71.0,76.0,75.0,62.0,66.0,12500000.0,100000,0.04,-1.5590867412530467,71.39999999999999,5.0,-0.635966672692477,0,0,0,1,Rising youngster
263,Scotland,SCO,M. Ritchie,Newcastle United,DF,31,74.0,1,12,60,19,65.0,73.0,75.0,76.0,65.0,69.0,3100000.0,93325,0.0402,0.3794203572271607,71.60000000000001,4.969997998598342,-0.6695685672149152,1,0,0,0,Ball-playing defender
264,Scotland,SCO,R. Christie,AFC Bournemouth,MF,26,74.0,1,7,35,19,80.0,71.0,72.0,76.0,65.0,77.0,5500000.0,93325,0.0402,-0.5898331920129429,73.55,4.969997998598342,-0.6695685672149152,0,0,0,1,Box-to-box midfielder
265,Scotland,SCO,R. Snodgrass,West Bromwich Albion,FW,33,73.0,1,14,70,19,56.0,75.0,77.0,75.0,47.0,72.0,1900000.0,87096,0.0404,0.7671217769232022,69.45,4.939998209912162,-0.703181250055731,0,1,0,0,Experienced elder
266,Scotland,SCO,B. Bannan,Sheffield Wednesday,MF,31,73.0,1,12,60,19,60.0,64.0,75.0,76.0,57.0,56.0,2500000.0,87096,0.0404,0.3794203572271607,66.5,4.939998209912162,-0.703181250055731,0,0,0,1,Box-to-box midfielder
267,Scotland,SCO,M. Phillips,West Bromwich Albion,FW,30,73.0,1,11,55,19,78.0,70.0,70.0,73.0,43.0,69.0,2900000.0,87096,0.0404,0.18556964737913995,69.0,4.939998209912162,-0.703181250055731,0,1,0,0,Forward
268,Scotland,SCO,K. McLean,Norwich City,MF,29,73.0,1,10,50,19,65.0,70.0,70.0,72.0,65.0,74.0,3000000.0,87096,0.0404,-0.008281062468880745,69.55,4.939998209912162,-0.703181250055731,0,0,0,1,Box-to-box midfielder
269,Scotland,SCO,J. Fulton,Swansea City,MF,27,72.0,1,8,40,19,65.0,55.0,62.0,68.0,72.0,75.0,2500000.0,81283,0.0405,-0.3959824821649222,64.2,4.909999724213982,-0.7373519355134438,0,0,0,1,Box-to-box midfielder
270,United States,USA,C. Pulisic,Chelsea,FW,22,82.0,3,3,33,19,89.0,70.0,73.0,86.0,37.0,59.0,49000000.0,8128305,0.0285,-1.1400774051500755,72.25000000000001,6.909999991363539,1.4852083404669185,0,1,0,0,Dribbling threat
271,United States,USA,J. Brooks,VfL Wolfsburg,DF,28,78.0,2,9,72,19,59.0,39.0,59.0,64.0,80.0,76.0,13500000.0,870964,0.0344,0.13560616706552397,58.800000000000004,5.940000204462932,0.4144636698092042,1,0,0,0,Defensive rock
272,United States,USA,T. Adams,RB Leipzig,MF,22,77.0,2,3,24,19,81.0,48.0,70.0,73.0,74.0,75.0,15500000.0,812831,0.0345,-1.2526567182775508,67.65,5.910000258512931,0.3806027515146257,0,0,0,1,Box-to-box midfielder
273,United States,USA,Z. Steffen,Manchester City,GK,26,77.0,1,7,35,19,77.0,77.0,77.0,77.0,77.0,77.0,12000000.0,114815,0.0396,-0.5898331920129429,77.0,5.059998630149691,-0.5688091437607701,0,0,1,0,Goalkeeper
274,United States,USA,W. McKennie,Juventus,MF,22,77.0,2,3,24,19,81.0,71.0,74.0,76.0,76.0,83.0,16000000.0,812831,0.0345,-1.2526567182775508,75.8,5.910000258512931,0.3806027515146257,0,0,0,1,Box-to-box midfielder
275,United States,USA,G. Reyna,Borussia Dortmund,MF,18,77.0,2,1,8,17,77.0,71.0,74.0,82.0,36.0,71.0,22000000.0,812831,0.0345,-1.715411013391909,71.19999999999999,5.910000258512931,0.3806027515146257,0,0,0,1,Rising youngster
276,United States,USA,S. Dest,FC Barcelona,DF,20,76.0,1,1,5,19,87.0,59.0,72.0,81.0,67.0,66.0,15500000.0,107152,0.0398,-1.7529374511010671,71.69999999999999,5.0300002815921045,-0.602380116399477,1,0,0,0,Rising youngster
277,United States,USA,B. Hamid,D.C. United,GK,30,75.0,2,11,88,19,75.0,75.0,75.0,75.0,75.0,75.0,3700000.0,707946,0.0349,0.5983604621798821,75.0,5.850000132271096,0.31416206998461993,0,0,1,0,Goalkeeper
278,United States,USA,A. Long,New York Red Bulls,DF,28,75.0,1,9,45,19,80.0,40.0,56.0,64.0,74.0,83.0,5500000.0,100000,0.04,-0.2021317723169015,61.7,5.0,-0.635966672692477,1,0,0,0,Defensive rock
279,United States,USA,C. Roldan,Seattle Sounders FC,MF,26,75.0,1,7,35,19,71.0,67.0,70.0,75.0,70.0,79.0,6500000.0,100000,0.04,-0.5898331920129429,71.3,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
280,United States,USA,M. Turner,New England Revolution,GK,27,75.0,1,8,40,19,75.0,75.0,75.0,75.0,75.0,75.0,5000000.0,100000,0.04,-0.3959824821649222,75.0,5.0,-0.635966672692477,0,0,1,0,Goalkeeper
281,United States,USA,S. Frei,Seattle Sounders FC,GK,35,74.0,2,16,128,19,74.0,74.0,74.0,74.0,74.0,74.0,475000.0,660693,0.0351,1.7552461999657778,74.00000000000001,5.819999705510486,0.2809212882248605,0,0,1,0,Experienced elder
282,United States,USA,D. Nagbe,Columbus Crew,MF,30,74.0,1,11,55,19,78.0,66.0,71.0,81.0,67.0,73.0,3500000.0,93325,0.0402,0.18556964737913995,72.6,4.969997998598342,-0.6695685672149152,0,0,0,1,Box-to-box midfielder
283,United States,USA,W. Zimmerman,Nashville SC,DF,28,74.0,1,9,45,19,52.0,50.0,54.0,55.0,72.0,84.0,4200000.0,93325,0.0402,-0.2021317723169015,57.7,4.969997998598342,-0.6695685672149152,1,0,0,0,Defensive rock
284,United States,USA,J. Morris,Seattle Sounders FC,MF,26,74.0,2,7,56,19,89.0,70.0,68.0,73.0,38.0,81.0,4600000.0,660693,0.0351,-0.32714812804883425,70.95,5.819999705510486,0.2809212882248605,0,0,0,1,Box-to-box midfielder
285,United States,USA,T. Weah,LOSC Lille,FW,21,74.0,2,2,16,19,87.0,71.0,67.0,76.0,45.0,61.0,8500000.0,660693,0.0351,-1.4840338658347298,70.0,5.819999705510486,0.2809212882248605,0,1,0,0,Rising youngster
286,United States,USA,S. Johnson,New York City FC,GK,32,73.0,1,13,65,19,73.0,73.0,73.0,73.0,73.0,73.0,1500000.0,87096,0.0404,0.5732710670751815,73.0,4.939998209912162,-0.703181250055731,0,0,1,0,Goalkeeper
287,United States,USA,A. Bedoya,Philadelphia Union,MF,34,73.0,2,15,120,19,63.0,65.0,71.0,72.0,67.0,74.0,1400000.0,616595,0.0353,1.5238690524085987,68.4,5.789999998688878,0.24766798719280084,0,0,0,1,Experienced elder
288,United States,USA,T. Melia,Sporting Kansas City,GK,35,73.0,1,16,80,19,73.0,73.0,73.0,73.0,73.0,73.0,350000.0,87096,0.0404,1.1548231966192435,73.0,4.939998209912162,-0.703181250055731,0,0,1,0,Experienced elder
289,United States,USA,T. Chandler,Eintracht Frankfurt,MF,31,73.0,2,12,96,19,64.0,71.0,72.0,70.0,72.0,78.0,2500000.0,616595,0.0353,0.8297376097370613,70.75,5.789999998688878,0.24766798719280084,0,0,0,1,Box-to-box midfielder
290,United States,USA,G. Zardes,Columbus Crew,FW,29,73.0,3,10,110,19,85.0,71.0,52.0,68.0,44.0,79.0,3000000.0,4365158,0.0302,0.7422476917142868,66.8,6.639999967923897,1.1888710633099844,0,1,0,0,Forward
291,United States,USA,D. Yedlin,Galatasaray SK,DF,27,73.0,1,8,40,19,92.0,51.0,62.0,73.0,67.0,69.0,2900000.0,87096,0.0404,-0.3959824821649222,67.15,4.939998209912162,-0.703181250055731,1,0,0,0,Defensive rock
292,United States,USA,P. Arriola,D.C. United,MF,26,73.0,1,7,35,19,81.0,67.0,67.0,73.0,57.0,75.0,3600000.0,87096,0.0404,-0.5898331920129429,70.1,4.939998209912162,-0.703181250055731,0,0,0,1,Box-to-box midfielder
293,United States,USA,A. Robinson,Fulham,DF,23,73.0,1,4,20,19,87.0,42.0,57.0,72.0,68.0,70.0,6000000.0,87096,0.0404,-1.1713853215570051,63.14999999999999,4.939998209912162,-0.703181250055731,1,0,0,0,Defensive rock
294,United States,USA,R. Cannon,Boavista FC,DF,23,73.0,1,4,20,19,90.0,36.0,60.0,70.0,66.0,75.0,6500000.0,87096,0.0404,-1.1713853215570051,62.6,4.939998209912162,-0.703181250055731,1,0,0,0,Defensive rock
295,United States,USA,D. Mihailovic,Club de Foot Montréal,MF,22,73.0,1,3,15,19,66.0,65.0,73.0,74.0,60.0,68.0,4400000.0,87096,0.0404,-1.365236031405026,68.35,4.939998209912162,-0.703181250055731,0,0,0,1,Box-to-box midfielder
296,Paraguay,PAR,C. Ortiz,CF Monterrey,MF,32,77.0,1,13,65,19,64.0,55.0,67.0,72.0,73.0,77.0,7000000.0,114815,0.0396,0.5732710670751815,66.15,5.059998630149691,-0.5688091437607701,0,0,0,1,Box-to-box midfielder
297,Paraguay,PAR,M. Almirón,Newcastle United,MF,27,77.0,1,8,40,19,86.0,72.0,74.0,79.0,53.0,63.0,12000000.0,114815,0.0396,-0.3959824821649222,73.1,5.059998630149691,-0.5688091437607701,0,0,0,1,Box-to-box midfielder
298,Paraguay,PAR,G. Giménez,Chicago Fire Football Club,MF,29,76.0,1,10,50,19,64.0,61.0,73.0,75.0,69.0,84.0,6500000.0,107152,0.0398,-0.008281062468880745,69.75,5.0300002815921045,-0.602380116399477,0,0,0,1,Box-to-box midfielder
299,Paraguay,PAR,Ó. Cardozo,Club Libertad,FW,38,75.0,1,19,95,19,50.0,80.0,63.0,64.0,28.0,68.0,1900000.0,100000,0.04,1.736375326163306,62.5,5.0,-0.635966672692477,0,1,0,0,Experienced elder
300,Paraguay,PAR,I. Piris,Club Libertad,DF,32,75.0,1,13,65,19,83.0,48.0,62.0,70.0,70.0,74.0,3900000.0,100000,0.04,0.5732710670751815,65.25,5.0,-0.635966672692477,1,0,0,0,Defensive rock
301,Paraguay,PAR,N. Camacho,Club Olimpia,MF,33,75.0,1,14,70,19,81.0,73.0,72.0,75.0,42.0,54.0,3500000.0,100000,0.04,0.7671217769232022,69.4,5.0,-0.635966672692477,0,0,0,1,Experienced elder
302,Paraguay,PAR,A. Cubas,Nîmes Olympique,MF,25,75.0,1,6,30,19,69.0,52.0,68.0,73.0,74.0,59.0,7000000.0,100000,0.04,-0.7836839018609636,64.85000000000001,5.0,-0.635966672692477,0,0,0,1,Box-to-box midfielder
303,Paraguay,PAR,Kaku,Al Taawoun,MF,26,75.0,2,7,56,19,82.0,68.0,73.0,77.0,52.0,65.0,7000000.0,707946,0.0349,-0.32714812804883425,71.0,5.850000132271096,0.31416206998461993,0,0,0,1,Box-to-box midfielder
304,Paraguay,PAR,P. Aguilar,Cruz Azul,DF,34,74.0,1,15,75,19,56.0,52.0,54.0,56.0,75.0,76.0,1400000.0,93325,0.0402,0.9609724867712228,58.50000000000001,4.969997998598342,-0.6695685672149152,1,0,0,0,Experienced elder
305,Paraguay,PAR,D. González,Club Olimpia,MF,27,74.0,1,8,40,19,83.0,69.0,69.0,75.0,47.0,62.0,4500000.0,93325,0.0402,-0.3959824821649222,69.4,4.969997998598342,-0.6695685672149152,0,0,0,1,Box-to-box midfielder
306,Paraguay,PAR,H. Villalba,Club Libertad,MF,26,74.0,1,7,35,19,90.0,72.0,66.0,77.0,45.0,62.0,4600000.0,93325,0.0402,-0.5898331920129429,70.8,4.969997998598342,-0.6695685672149152,0,0,0,1,Box-to-box midfielder
307,Paraguay,PAR,R. Ortiz,Club Olimpia,MF,31,74.0,1,12,60,19,79.0,68.0,67.0,72.0,71.0,84.0,3000000.0,93325,0.0402,0.3794203572271607,72.15,4.969997998598342,-0.6695685672149152,0,0,0,1,Box-to-box midfielder
308,Paraguay,PAR,A. Sanabria,Torino F.C.,FW,25,74.0,1,6,30,19,73.0,72.0,70.0,75.0,32.0,62.0,6500000.0,93325,0.0402,-0.7836839018609636,67.35000000000001,4.969997998598342,-0.6695685672149152,0,1,0,0,Forward
309,Paraguay,PAR,C. Domínguez,Austin FC,MF,26,74.0,1,7,35,19,79.0,70.0,70.0,74.0,44.0,71.0,4600000.0,93325,0.0402,-0.5898331920129429,69.65,4.969997998598342,-0.6695685672149152,0,0,0,1,Box-to-box midfielder
310,Paraguay,PAR,C. González,Tigres U.A.N.L.,FW,28,74.0,1,9,45,19,61.0,74.0,53.0,67.0,35.0,76.0,4300000.0,93325,0.0402,-0.2021317723169015,62.75,4.969997998598342,-0.6695685672149152,0,1,0,0,Forward
311,Paraguay,PAR,B. Valdez,Club América,DF,28,74.0,1,9,45,19,63.0,36.0,57.0,54.0,74.0,80.0,4000000.0,93325,0.0402,-0.2021317723169015,56.050000000000004,4.969997998598342,-0.6695685672149152,1,0,0,0,Defensive rock
312,Paraguay,PAR,M. Rojas,Racing Club,MF,25,74.0,1,6,30,19,75.0,74.0,73.0,76.0,59.0,61.0,5500000.0,93325,0.0402,-0.7836839018609636,71.55,4.969997998598342,-0.6695685672149152,0,0,0,1,Box-to-box midfielder
313,Paraguay,PAR,O. Alderete,Valencia CF,DF,24,74.0,1,5,25,19,66.0,56.0,59.0,63.0,74.0,77.0,6000000.0,93325,0.0402,-0.9775346117089844,63.400000000000006,4.969997998598342,-0.6695685672149152,1,0,0,0,Defensive rock
314,Paraguay,PAR,D. Martínez,River Plate,DF,23,74.0,1,4,20,19,77.0,50.0,66.0,65.0,73.0,79.0,8000000.0,93325,0.0402,-1.1713853215570051,65.45,4.969997998598342,-0.6695685672149152,1,0,0,0,Defensive rock
315,Paraguay,PAR,J. Escobar,Cruz Azul,DF,25,74.0,1,6,30,19,77.0,52.0,62.0,64.0,73.0,80.0,5000000.0,93325,0.0402,-0.7836839018609636,65.05,4.969997998598342,-0.6695685672149152,1,0,0,0,Defensive rock
316,Paraguay,PAR,R. Sánchez,Club América,MF,25,74.0,1,6,30,19,76.0,69.0,71.0,74.0,69.0,75.0,6000000.0,93325,0.0402,-0.7836839018609636,72.05000000000001,4.969997998598342,-0.6695685672149152,0,0,0,1,Box-to-box midfielder
317,Paraguay,PAR,M. Estigarribia,Club Olimpia,MF,33,73.0,1,14,70,19,75.0,65.0,70.0,73.0,65.0,72.0,1900000.0,87096,0.0404,0.7671217769232022,69.8,4.939998209912162,-0.703181250055731,0,0,0,1,Experienced elder
318,Paraguay,PAR,R. Rojas,River Plate,DF,25,73.0,1,6,30,19,79.0,53.0,60.0,63.0,73.0,75.0,3800000.0,87096,0.0404,-0.7836839018609636,64.5,4.939998209912162,-0.703181250055731,1,0,0,0,Defensive rock
319,Paraguay,PAR,J. Báez,Club Libertad,DF,30,72.0,1,11,55,19,70.0,54.0,65.0,66.0,72.0,72.0,1900000.0,81283,0.0405,0.18556964737913995,64.60000000000001,4.909999724213982,-0.7373519355134438,1,0,0,0,Defensive rock
320,Paraguay,PAR,D. Viera,Club Libertad,DF,30,72.0,1,11,55,19,33.0,27.0,44.0,49.0,73.0,79.0,1900000.0,81283,0.0405,0.18556964737913995,45.5,4.909999724213982,-0.7373519355134438,1,0,0,0,Defensive rock
321,Paraguay,PAR,A. Aguilar,Club Olimpia,GK,32,72.0,1,13,65,19,72.0,72.0,72.0,72.0,72.0,72.0,1200000.0,81283,0.0405,0.5732710670751815,72.0,4.909999724213982,-0.7373519355134438,0,0,1,0,Goalkeeper
322,Australia,AUS,A. Mooy,Shanghai Port FC,MF,30,77.0,1,11,55,19,63.0,72.0,78.0,75.0,69.0,76.0,10000000.0,114815,0.0396,0.18556964737913995,72.55,5.059998630149691,-0.5688091437607701,0,0,0,1,Box-to-box midfielder
323,Australia,AUS,M. Ryan,Real Sociedad,GK,29,77.0,1,10,50,19,77.0,77.0,77.0,77.0,77.0,77.0,8500000.0,114815,0.0396,-0.008281062468880745,77.0,5.059998630149691,-0.5688091437607701,0,0,1,0,Goalkeeper
324,Australia,AUS,J. Maclaren,Melbourne City FC,FW,27,76.0,1,8,40,19,81.0,75.0,64.0,73.0,38.0,76.0,8000000.0,107152,0.0398,-0.3959824821649222,69.7,5.0300002815921045,-0.602380116399477,0,1,0,0,Forward
325,Australia,AUS,D. Vukovic,N.E.C. Nijmegen,GK,36,74.0,1,17,85,19,74.0,74.0,74.0,74.0,74.0,74.0,475000.0,93325,0.0402,1.3486739064672644,74.00000000000001,4.969997998598342,-0.6695685672149152,0,0,1,0,Experienced elder
326,Australia,AUS,C. Goodwin,Adelaide United,MF,29,73.0,1,10,50,19,83.0,68.0,68.0,73.0,58.0,73.0,3000000.0,87096,0.0404,-0.008281062468880745,70.75,4.939998209912162,-0.703181250055731,0,0,0,1,Box-to-box midfielder
327,Australia,AUS,M. Degenek,,DF,27,73.0,1,8,40,19,78.0,62.0,68.0,64.0,71.0,83.0,6500000.0,87096,0.0404,-0.3959824821649222,69.0,4.939998209912162,-0.703181250055731,1,0,0,0,Ball-playing defender
328,Australia,AUS,R. Grant,Sydney FC,DF,30,72.0,1,11,55,19,74.0,62.0,67.0,69.0,66.0,82.0,2000000.0,81283,0.0405,0.18556964737913995,68.6,4.909999724213982,-0.7373519355134438,1,0,0,0,Ball-playing defender
329,Australia,AUS,T. Sainsbury,KV Kortrijk,DF,29,72.0,1,10,50,19,69.0,57.0,56.0,54.0,74.0,75.0,2000000.0,81283,0.0405,-0.008281062468880745,61.50000000000001,4.909999724213982,-0.7373519355134438,1,0,0,0,Defensive rock
330,Australia,AUS,T. Rogić,Celtic,MF,28,72.0,1,9,45,19,66.0,71.0,70.0,74.0,50.0,63.0,2400000.0,81283,0.0405,-0.2021317723169015,67.75,4.909999724213982,-0.7373519355134438,0,0,0,1,Box-to-box midfielder
331,Australia,AUS,C. Ikonomidis,Melbourne Victory,MF,26,72.0,1,7,35,19,80.0,68.0,66.0,74.0,51.0,67.0,2800000.0,81283,0.0405,-0.5898331920129429,68.8,4.909999724213982,-0.7373519355134438,0,0,0,1,Box-to-box midfielder
332,Australia,AUS,A. Wilkinson,Sydney FC,DF,36,71.0,1,17,85,19,32.0,46.0,54.0,51.0,71.0,82.0,325000.0,75858,0.0407,1.3486739064672644,52.60000000000001,4.880001388321769,-0.7709862954205039,1,0,0,0,Experienced elder
333,Australia,AUS,J. Holland,LASK Linz,MF,32,71.0,1,13,65,19,65.0,62.0,68.0,71.0,68.0,79.0,1500000.0,75858,0.0407,0.5732710670751815,67.75000000000001,4.880001388321769,-0.7709862954205039,0,0,0,1,Squad depth
